state,county,Donald Trump,Right_Joe Biden,Sum_total_votes,Trump ratio,Biden ratio
Nebraska,Butler County,3542,873,4518,0.78397521,0.193227092
Nebraska,Cass County,10121,4737,15326,0.660381052,0.309082605
Nebraska,Cedar County,4174,725,5015,0.832303091,0.144566301
Nebraska,Chase County,1740,226,2000,0.87,0.113
Nebraska,Cherry County,2844,373,3269,0.869990823,0.114102172
Nebraska,Cheyenne County,3813,855,4776,0.798366834,0.179020101
Nebraska,Clay County,2848,632,3570,0.797759104,0.177030812
Nebraska,Colfax County,2636,1025,3726,0.707461084,0.275093935
Nebraska,Cuming County,3507,870,4459,0.786499215,0.195111011
Nebraska,Custer County,5090,786,6010,0.846921797,0.13078203
Nebraska,Dakota County,3926,2744,6817,0.575913158,0.402523104
Nebraska,Dawes County,2931,1082,4151,0.706094917,0.260660082
Nebraska,Dawson County,6524,2497,9191,0.709824829,0.271678816
Nebraska,Deuel County,871,141,1034,0.842359768,0.136363636
Nebraska,Dixon County,2335,651,3094,0.75468649,0.21040724
Nebraska,Dodge County,10984,5544,16938,0.648482702,0.327311371
Nebraska,Douglas County,119159,150350,276540,0.430892457,0.54368265
Nebraska,Dundy County,883,105,1003,0.880358923,0.104685942
Nebraska,Fillmore County,2359,693,3148,0.749364676,0.220139771
Nebraska,Franklin County,1437,276,1728,0.831597222,0.159722222
Nebraska,Frontier County,1229,189,1446,0.849930844,0.130705394
Nebraska,Furnas County,2163,399,2602,0.831283628,0.153343582
Nebraska,Gage County,7445,3385,11119,0.669574602,0.304433852
Nebraska,Garden County,1016,161,1200,0.846666667,0.134166667
Nebraska,Garfield County,933,133,1076,0.867100372,0.123605948
Nebraska,Gosper County,893,215,1121,0.796610169,0.191793042
Nebraska,Grant County,375,20,402,0.932835821,0.049751244
Nebraska,Greeley County,1016,229,1259,0.806989674,0.181890389
Nebraska,Hall County,16189,7681,24450,0.662126789,0.314151329
Nebraska,Hamilton County,4309,1118,5566,0.774164571,0.200862379
Nebraska,Harlan County,1615,282,1934,0.835056877,0.145811789
Nebraska,Hayes County,494,34,536,0.921641791,0.063432836
Nebraska,Hitchcock County,1264,175,1470,0.859863946,0.119047619
Nebraska,Holt County,4769,686,5550,0.859279279,0.123603604
Nebraska,Hooker County,376,59,442,0.850678733,0.133484163
Nebraska,Howard County,2786,648,3511,0.793506124,0.184562803
Nebraska,Jefferson County,2616,1016,3730,0.701340483,0.272386059
Nebraska,Johnson County,1518,647,2233,0.679802956,0.289744738
Nebraska,Kearney County,2822,701,3617,0.780204589,0.193807022
Nebraska,Keith County,3544,763,4369,0.811169604,0.174639506
Nebraska,Keya Paha County,476,49,530,0.898113208,0.09245283
Nebraska,Kimball County,1563,268,1877,0.832711774,0.142781034
Nebraska,Knox County,3721,905,4708,0.790356839,0.192225998
Nebraska,Lancaster County,70092,82293,157215,0.445835321,0.52344242
Nebraska,Lincoln County,13071,3692,17163,0.761580143,0.215113908
Nebraska,Logan County,407,38,450,0.904444444,0.084444444
Nebraska,Loup County,370,75,454,0.814977974,0.165198238
Nebraska,Madison County,11940,3478,15819,0.754788545,0.219862191
Nebraska,McPherson County,275,17,302,0.910596026,0.056291391
Nebraska,Merrick County,3419,743,4282,0.798458664,0.173517048
Nebraska,Morrill County,2113,386,2558,0.826035966,0.15089914
Nebraska,Nance County,1437,359,1832,0.784388646,0.195960699
Nebraska,Nemaha County,2428,921,3432,0.707459207,0.268356643
Nebraska,Nuckolls County,1857,409,2305,0.805639913,0.177440347
Nebraska,Otoe County,5649,2490,8355,0.676122083,0.298025135
Nebraska,Pawnee County,1071,322,1429,0.749475157,0.2253324
Nebraska,Perkins County,1321,199,1545,0.855016181,0.128802589
Nebraska,Phelps County,4157,752,5021,0.827922725,0.149770962
Nebraska,Pierce County,3462,480,4012,0.862911266,0.119641077
Nebraska,Platte County,12186,3260,15721,0.77514153,0.207365944
Nebraska,Polk County,2291,530,2887,0.793557326,0.183581573
Nebraska,Red Willow County,4525,811,5470,0.827239488,0.148263254
Nebraska,Richardson County,3073,996,4134,0.743347847,0.240928882
Nebraska,Rock County,744,84,842,0.883610451,0.09976247
Nebraska,Saline County,3631,1986,5780,0.628200692,0.343598616
Nebraska,Sarpy County,51979,41206,96193,0.540361565,0.428367969
Nebraska,Saunders County,9108,3331,12786,0.712341624,0.260519318
Nebraska,Scotts Bluff County,10952,4196,15524,0.705488276,0.270291162
Nebraska,Seward County,6490,2438,9199,0.705511469,0.265028807
Nebraska,Sheridan County,2292,340,2684,0.853949329,0.126676602
Nebraska,Sherman County,1322,343,1700,0.777647059,0.201764706
Nebraska,Sioux County,642,72,731,0.878248974,0.098495212
Nebraska,Stanton County,2561,532,3165,0.809162717,0.168088468
Nebraska,Thayer County,2308,624,2989,0.772164604,0.208765473
Nebraska,Thomas County,377,45,427,0.882903981,0.105386417
Nebraska,Thurston County,1180,1122,2379,0.496006726,0.471626734
Nebraska,Valley County,1901,412,2344,0.811006826,0.175767918
Nebraska,Washington County,8583,3554,12467,0.688457528,0.285072592
Nebraska,Wayne County,3055,1022,4218,0.724276908,0.242294927
Nebraska,Webster County,1511,335,1876,0.8054371,0.178571429
Nebraska,Wheeler County,438,59,503,0.870775348,0.117296223
Nebraska,York County,5337,1630,7161,0.745286971,0.227621841
Nevada,Carson City,16113,12735,29739,0.54181378,0.428225562
Nevada,Churchill County,9372,3051,12890,0.727075252,0.236695112
Nevada,Clark County,430930,521852,972510,0.443111125,0.536603223
Nevada,Douglas County,21630,11571,34125,0.633846154,0.339076923
Nevada,Elko County,16741,4557,21967,0.762097692,0.207447535
Nevada,Esmeralda County,400,74,487,0.821355236,0.151950719
Nevada,Eureka County,895,105,1017,0.880039331,0.103244838
Nevada,Humboldt County,5877,1689,7771,0.756273324,0.217346545
Nevada,Lander County,2198,496,2765,0.794936709,0.179385172
Nevada,Lincoln County,2067,330,2446,0.845053148,0.134914146
Nevada,Lyon County,20914,8473,30238,0.691646273,0.280210331
Nevada,Mineral County,1423,829,2335,0.609421842,0.35503212
Nevada,Nye County,17528,7288,25378,0.690676964,0.287177871
Nevada,Pershing County,1731,547,2320,0.74612069,0.235775862
Nevada,Storey County,1908,902,2877,0.663190824,0.313521029
Nevada,Washoe County,116760,128128,252142,0.463072396,0.508158101
Nevada,White Pine County,3403,859,4369,0.778896773,0.196612497
New Hampshire,Acworth,269,293,569,0.472759227,0.514938489
New Hampshire,Albany,190,250,449,0.423162584,0.556792873
New Hampshire,Alexandria,616,440,1080,0.57037037,0.407407407
New Hampshire,Allenstown,1233,1050,2325,0.530322581,0.451612903
New Hampshire,Alstead,477,684,1189,0.40117746,0.575273339
New Hampshire,Alton,2420,1438,3903,0.62003587,0.368434538
New Hampshire,Amherst,3208,4796,8137,0.394248495,0.589406415
New Hampshire,Andover,726,844,1595,0.455172414,0.529153605
New Hampshire,Antrim,779,761,1584,0.491792929,0.480429293
New Hampshire,Ashland,562,632,1218,0.461412151,0.518883415
New Hampshire,Atkinson,2795,2250,5104,0.547609718,0.440830721
New Hampshire,Auburn,2265,1619,3930,0.576335878,0.411959288
New Hampshire,Barnstead,1698,1150,2922,0.58110883,0.393566051
New Hampshire,Barrington,2733,3142,6004,0.455196536,0.523317788
New Hampshire,Bartlett,773,1374,2170,0.356221198,0.633179724
New Hampshire,Bath,353,259,623,0.566613162,0.415730337
New Hampshire,Bedford,7052,7521,14739,0.478458511,0.510278852
New Hampshire,Belmont,2365,1609,4052,0.583662389,0.397087858
New Hampshire,Bennington,424,395,837,0.506571087,0.471923536
New Hampshire,Benton,143,89,235,0.608510638,0.378723404
New Hampshire,Berlin,1852,2147,4065,0.455596556,0.528167282
New Hampshire,Bethlehem,620,1021,1671,0.371035308,0.61101137
New Hampshire,Boscawen,1064,931,2040,0.521568627,0.456372549
New Hampshire,Bow,2167,3256,5512,0.393142235,0.590711176
New Hampshire,Bradford,478,563,1073,0.445479963,0.524697111
New Hampshire,Brentwood,1372,1505,2914,0.470830474,0.516472203
New Hampshire,Bridgewater,472,364,857,0.55075846,0.424737456
New Hampshire,Bristol,994,842,1871,0.531266702,0.450026724
New Hampshire,Brookfield,315,218,545,0.577981651,0.4
New Hampshire,Brookline,1647,1903,3628,0.453969129,0.524531422
New Hampshire,Campton,964,1120,2129,0.452794739,0.526068577
New Hampshire,Canaan,890,1162,2086,0.426653883,0.55704698
New Hampshire,Candia,1702,1039,2789,0.610254572,0.372534959
New Hampshire,Canterbury,718,1009,1754,0.409350057,0.575256556
New Hampshire,Carroll,267,266,538,0.496282528,0.494423792
New Hampshire,Center Harbor,407,379,792,0.513888889,0.478535354
New Hampshire,Charlestown,1239,1185,2481,0.499395405,0.477629988
New Hampshire,Chatham,130,106,244,0.532786885,0.43442623
New Hampshire,Chester,1951,1465,3469,0.562409916,0.422311905
New Hampshire,Chesterfield,958,1390,2392,0.400501672,0.581103679
New Hampshire,Chichester,930,770,1736,0.535714286,0.443548387
New Hampshire,Claremont,2788,2895,5813,0.479614657,0.498021676
New Hampshire,Clarksville,108,72,183,0.590163934,0.393442623
New Hampshire,Colebrook,630,418,1074,0.586592179,0.389199255
New Hampshire,Columbia,235,114,351,0.66951567,0.324786325
New Hampshire,Concord,7983,15511,23875,0.334366492,0.649675393
New Hampshire,Conway,2465,3411,5966,0.413174656,0.571739859
New Hampshire,Cornish,408,679,1109,0.367899008,0.6122633
New Hampshire,Croydon,319,172,513,0.621832359,0.335282651
New Hampshire,Dalton,295,231,528,0.558712121,0.4375
New Hampshire,Danbury,414,290,725,0.571034483,0.4
New Hampshire,Danville,1686,1082,2816,0.598721591,0.384232955
New Hampshire,Deerfield,1786,1360,3221,0.554486184,0.422229121
New Hampshire,Deering,670,462,1158,0.578583765,0.398963731
New Hampshire,Derry,9412,8215,17894,0.525986364,0.459092433
New Hampshire,Dixville,0,5,5,0,1
New Hampshire,Dorchester,124,105,233,0.532188841,0.450643777
New Hampshire,Dover,6331,12508,19229,0.32924229,0.650475844
New Hampshire,Dublin,404,687,1109,0.364292155,0.619477006
New Hampshire,Dummer,113,67,184,0.614130435,0.364130435
New Hampshire,Dunbarton,1121,877,2030,0.552216749,0.432019704
New Hampshire,Durham,1712,5970,7810,0.219206146,0.764404609
New Hampshire,East Kingston,889,781,1692,0.525413712,0.461583924
New Hampshire,Easton,64,167,234,0.273504274,0.713675214
New Hampshire,Eaton,117,188,309,0.378640777,0.608414239
New Hampshire,Effingham,526,391,926,0.568034557,0.42224622
New Hampshire,Ellsworth,32,45,78,0.41025641,0.576923077
New Hampshire,Enfield,930,1777,2765,0.336347197,0.642676311
New Hampshire,Epping,2311,2047,4437,0.520847419,0.461347757
New Hampshire,Epsom,1702,1180,2927,0.581482747,0.40314315
New Hampshire,Errol,148,74,223,0.66367713,0.331838565
New Hampshire,Exeter,3321,6820,10336,0.32130418,0.659829721
New Hampshire,Farmington,2000,1365,3433,0.582580833,0.397611419
New Hampshire,Fitzwilliam,682,666,1367,0.498902707,0.487198244
New Hampshire,Francestown,534,592,1152,0.463541667,0.513888889
New Hampshire,Franconia,248,542,801,0.309612984,0.676654182
New Hampshire,Franklin,2281,1804,4178,0.545955002,0.431785543
New Hampshire,Freedom,538,538,1090,0.493577982,0.493577982
New Hampshire,Fremont,1635,1151,2839,0.57590701,0.405424445
New Hampshire,Gilford,2748,2508,5313,0.517221909,0.472049689
New Hampshire,Gilmanton,1423,1020,2500,0.5692,0.408
New Hampshire,Gilsum,263,240,516,0.509689922,0.465116279
New Hampshire,Goffstown,5040,4967,10196,0.494311495,0.487151824
New Hampshire,Gorham,748,906,1686,0.443653618,0.537366548
New Hampshire,Goshen,284,186,481,0.59043659,0.386694387
New Hampshire,Grafton,423,345,784,0.539540816,0.44005102
New Hampshire,Grantham,747,1669,2447,0.305271761,0.682059665
New Hampshire,Greenfield,466,529,1010,0.461386139,0.523762376
New Hampshire,Greenland,1160,1723,2919,0.397396369,0.590270641
New Hampshire,Greenville,532,501,1054,0.504743833,0.475332068
New Hampshire,Groton,232,142,380,0.610526316,0.373684211
New Hampshire,Hampstead,3303,2494,5897,0.560115313,0.422926912
New Hampshire,Hampton,5212,6150,11502,0.453138585,0.534689619
New Hampshire,Hampton Falls,863,845,1720,0.501744186,0.49127907
New Hampshire,Hancock,408,875,1298,0.314329738,0.674114022
New Hampshire,Hanover,841,6210,7117,0.118167767,0.872558662
New Hampshire,Harrisville,201,553,760,0.264473684,0.727631579
New Hampshire,Harts Location,20,23,43,0.465116279,0.534883721
New Hampshire,Haverhill,1180,925,2144,0.550373134,0.431436567
New Hampshire,Hebron,267,239,523,0.510516252,0.456978967
New Hampshire,Henniker,1075,1569,2711,0.396532645,0.578753228
New Hampshire,Hill,403,224,635,0.634645669,0.352755906
New Hampshire,Hillsborough,1722,1475,3276,0.525641026,0.4502442
New Hampshire,Hinsdale,829,1048,1915,0.432898172,0.547258486
New Hampshire,Holderness,569,890,1481,0.384199865,0.600945307
New Hampshire,Hollis,2468,3277,5825,0.423690987,0.562575107
New Hampshire,Hooksett,4387,4060,8585,0.511007571,0.47291788
New Hampshire,Hopkinton,1400,2688,4163,0.33629594,0.645688206
New Hampshire,Hudson,7744,6632,14641,0.52892562,0.452974524
New Hampshire,Jackson,212,567,786,0.269720102,0.721374046
New Hampshire,Jaffrey,1410,1528,3018,0.467196819,0.50629556
New Hampshire,Jefferson,394,257,662,0.595166163,0.388217523
New Hampshire,Keene,3758,8950,12929,0.290664398,0.692242246
New Hampshire,Kensington,726,805,1557,0.46628131,0.51701991
New Hampshire,Kingston,2311,1731,4102,0.563383715,0.421989274
New Hampshire,Laconia,4642,4141,8955,0.518369626,0.462423227
New Hampshire,Lancaster,874,817,1735,0.503746398,0.470893372
New Hampshire,Landaff,155,126,285,0.543859649,0.442105263
New Hampshire,Langdon,199,206,412,0.483009709,0.5
New Hampshire,Lebanon,1954,5895,7949,0.245817084,0.741602717
New Hampshire,Lee,971,1957,2976,0.326276882,0.657594086
New Hampshire,Lempster,440,274,726,0.606060606,0.377410468
New Hampshire,Lincoln,397,513,923,0.430119177,0.555796316
New Hampshire,Lisbon,431,353,797,0.540777917,0.442910916
New Hampshire,Litchfield,2824,2497,5410,0.521996303,0.46155268
New Hampshire,Littleton,1507,1557,3115,0.483788122,0.499839486
New Hampshire,Londonderry,7905,7738,15873,0.498015498,0.487494487
New Hampshire,Loudon,2152,1489,3725,0.577718121,0.399731544
New Hampshire,Lyman,208,174,385,0.54025974,0.451948052
New Hampshire,Lyme,218,1074,1305,0.167049808,0.822988506
New Hampshire,Lyndeborough,541,564,1138,0.475395431,0.495606327
New Hampshire,Madbury,454,824,1312,0.346036585,0.62804878
New Hampshire,Madison,760,926,1703,0.446271286,0.54374633
New Hampshire,Manchester,22127,29464,52606,0.42061742,0.560088203
New Hampshire,Marlborough,441,806,1273,0.346425766,0.633150039
New Hampshire,Marlow,207,277,496,0.41733871,0.558467742
New Hampshire,Mason,535,380,949,0.563751317,0.400421496
New Hampshire,Meredith,2208,2139,4407,0.501021103,0.485364193
New Hampshire,Merrimack,7669,8725,16697,0.459304067,0.522548961
New Hampshire,Middleton,643,378,1042,0.617082534,0.362763916
New Hampshire,Milan,437,345,794,0.550377834,0.434508816
New Hampshire,Milford,4123,4644,8961,0.460104899,0.518245732
New Hampshire,Millsfield,16,5,21,0.761904762,0.238095238
New Hampshire,Milton,1476,1015,2539,0.581331233,0.399763686
New Hampshire,Monroe,309,227,544,0.568014706,0.417279412
New Hampshire,Mont Vernon,730,1011,1778,0.410573678,0.568616423
New Hampshire,Moultonborough,1997,1605,3664,0.545032751,0.438045852
New Hampshire,Nashua,17806,26770,45281,0.393233365,0.591197191
New Hampshire,Nelson,164,275,451,0.363636364,0.609756098
New Hampshire,New Boston,2036,1826,3934,0.5175394,0.464158617
New Hampshire,New Castle,281,619,904,0.310840708,0.684734513
New Hampshire,New Durham,1109,727,1868,0.593683084,0.389186296
New Hampshire,New Hampton,810,697,1539,0.526315789,0.452891488
New Hampshire,New Ipswich,2099,962,3123,0.67211015,0.308037144
New Hampshire,New London,1059,2081,3194,0.331559173,0.651534126
New Hampshire,Newbury,726,905,1667,0.435512897,0.542891422
New Hampshire,Newfields,512,719,1255,0.407968127,0.572908367
New Hampshire,Newington,325,304,639,0.508607199,0.475743349
New Hampshire,Newmarket,1925,3953,6004,0.320619587,0.658394404
New Hampshire,Newport,1773,1301,3138,0.56500956,0.414595284
New Hampshire,Newton,1680,1277,2994,0.561122244,0.426519706
New Hampshire,North Hampton,1455,1987,3484,0.417623421,0.57032147
New Hampshire,Northfield,1435,1122,2619,0.547919053,0.428407789
New Hampshire,Northumberland,614,424,1056,0.581439394,0.401515152
New Hampshire,Northwood,1483,1329,2881,0.514751822,0.46129816
New Hampshire,Nottingham,1641,1769,3496,0.469393593,0.506006865
New Hampshire,Orange,110,80,196,0.56122449,0.408163265
New Hampshire,Orford,269,539,823,0.326852977,0.654921021
New Hampshire,Ossipee,1487,965,2519,0.590313617,0.383088527
New Hampshire,Pelham,5253,3480,8854,0.593291168,0.393042693
New Hampshire,Pembroke,2057,2189,4325,0.475606936,0.506127168
New Hampshire,Peterborough,1246,3090,4400,0.283181818,0.702272727
New Hampshire,Piermont,194,241,440,0.440909091,0.547727273
New Hampshire,Pittsburg,380,158,545,0.697247706,0.289908257
