SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2020,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2010,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
50,3,6,47,79,Tennessee,Henry County,32330,32349,32056,-253,305,525,-220,-2,-31,32,-33,0,497,9.477200342,16.3132137,-6.836013361,-0.062145576,-0.963256428,-1.025402004
50,3,6,47,81,Tennessee,Hickman County,24690,24692,25387,232,269,291,-22,0,253,-28,253,1,1477,10.6446124,11.5151755,-0.870563096,0,10.0114756,10.0114756
50,3,6,47,83,Tennessee,Houston County,8426,8428,8292,86,80,110,-30,0,117,9,117,-1,181,9.69814523,13.33494969,-3.636804461,0,14.1835374,14.1835374
50,3,6,47,85,Tennessee,Humphreys County,18538,18534,18590,-6,207,257,-50,3,41,36,44,0,254,11.13322218,13.82240628,-2.689184102,0.161351046,2.205130963,2.366482009
50,3,6,47,87,Tennessee,Jackson County,11638,11636,11864,26,89,179,-90,1,116,-13,117,-1,185,7.509914775,15.10421062,-7.59429584,0.084381065,9.788203527,9.872584592
50,3,6,47,89,Tennessee,Jefferson County,51407,51673,55307,744,485,724,-239,-8,995,23,987,-4,1453,8.828615637,13.1792118,-4.350596159,-0.14562665,18.11231455,17.9666879
50,3,6,47,91,Tennessee,Johnson County,18244,18240,17849,76,149,257,-108,-1,184,31,183,1,1634,8.365616754,14.42928527,-6.063668519,-0.056145079,10.33069452,10.27454944
50,3,6,47,93,Tennessee,Knox County,432226,432259,475609,5472,5136,4888,248,238,4983,406,5221,3,12376,10.86126719,10.33681348,0.524453712,0.503306385,10.53771309,11.04101947
50,3,6,47,95,Tennessee,Lake County,7832,7832,6988,-22,65,97,-32,1,7,5,8,2,2225,9.287041006,13.85912273,-4.572081726,0.142877554,1.000142878,1.143020432
50,3,6,47,97,Tennessee,Lauderdale County,27815,27822,25451,-157,278,295,-17,0,-142,-68,-142,2,2153,10.88936329,11.5552596,-0.665896316,0,-5.562192757,-5.562192757
50,3,6,47,99,Tennessee,Lawrence County,41869,41859,44432,269,555,555,0,0,269,110,269,0,535,12.52892375,12.52892375,0,0,6.072577459,6.072577459
50,3,6,47,101,Tennessee,Lewis County,12161,12170,12363,96,139,167,-28,0,124,1,124,0,210,11.28704832,13.56069834,-2.27365002,0,10.06902152,10.06902152
50,3,6,47,103,Tennessee,Lincoln County,33361,33351,34540,104,375,443,-68,21,150,79,171,1,287,10.87334725,12.84504755,-1.971700302,0.608907446,4.349338901,4.958246347
50,3,6,47,105,Tennessee,Loudon County,48556,48569,54910,871,490,689,-199,50,1024,175,1074,-4,481,8.995034374,12.64811976,-3.653085389,0.91786065,18.79778612,19.71564677
50,3,6,47,107,Tennessee,McMinn County,52266,52283,54208,398,582,727,-145,23,522,-38,545,-2,1066,10.77598178,13.46071951,-2.684737729,0.42585495,9.665055824,10.09091077
50,3,6,47,109,Tennessee,McNairy County,26075,26082,25696,34,256,384,-128,3,159,23,162,0,317,9.969235562,14.95385334,-4.984617781,0.116826979,6.1918299,6.308656879
50,3,6,47,111,Tennessee,Macon County,22248,22225,24827,203,329,278,51,4,147,25,151,1,339,13.30610099,11.24345312,2.062647874,0.161776304,5.945279165,6.107055469
50,3,6,47,113,Tennessee,Madison County,98294,98302,98360,314,1217,1049,168,39,103,-72,142,4,4563,12.39269676,10.68195473,1.710742034,0.397136544,1.048847795,1.445984339
50,3,6,47,115,Tennessee,Marion County,28237,28226,28924,46,307,371,-64,2,107,33,109,1,276,10.62246981,12.83692606,-2.214456247,0.069201758,3.702294038,3.771495796
50,3,6,47,117,Tennessee,Marshall County,30617,30611,35016,509,425,388,37,32,442,36,474,-2,384,12.22616976,11.1617738,1.064395955,0.920558664,12.71521655,13.63577521
50,3,6,47,119,Tennessee,Maury County,80956,80986,99590,2795,1207,1084,123,16,2668,86,2684,-12,1010,12.29218118,11.03953968,1.252641495,0.162945235,27.17111796,27.33406319
50,3,6,47,121,Tennessee,Meigs County,11753,11766,12532,174,130,184,-54,0,229,17,229,-1,148,10.44596223,14.78505424,-4.339092005,0,18.40096424,18.40096424
50,3,6,47,123,Tennessee,Monroe County,44519,44496,47177,527,507,631,-124,-14,669,79,655,-4,514,10.80712375,13.45028617,-2.643162416,-0.298421563,14.26028755,13.96186599
50,3,6,47,125,Tennessee,Montgomery County,172331,172361,214251,4444,3482,1483,1999,-8,2445,334,2437,8,3706,16.42228186,6.994326248,9.42795561,-0.037730688,11.53144145,11.49371077
50,3,6,47,127,Tennessee,Moore County,6362,6345,6438,-1,57,63,-6,4,0,-1,4,1,104,8.85299371,9.784887784,-0.931894075,0.621262717,0,0.621262717
50,3,6,47,129,Tennessee,Morgan County,21987,21995,21431,46,188,263,-75,1,121,12,122,-1,2265,8.781763827,12.28512706,-3.503363229,0.04671151,5.652092676,5.698804185
50,3,6,47,131,Tennessee,Obion County,31807,31807,30131,-118,347,442,-95,12,-34,4,-22,-1,461,11.49387214,14.64060947,-3.14673733,0.39748261,-1.126200729,-0.728718119
50,3,6,47,133,Tennessee,Overton County,22083,22076,22566,295,241,337,-96,-1,393,26,392,-1,286,10.75005018,15.03222785,-4.282177666,-0.044606017,17.53016482,17.4855588
50,3,6,47,135,Tennessee,Perry County,7915,7930,8099,15,106,106,0,4,9,18,13,2,129,13.10016684,13.10016684,0,0.494345919,1.112278317,1.606624235
50,3,6,47,137,Tennessee,Pickett County,5077,5086,5061,-7,41,63,-22,0,15,1,15,0,65,8.095567183,12.43953006,-4.343962879,0,2.961792872,2.961792872
50,3,6,47,139,Tennessee,Polk County,16825,16821,16835,71,162,262,-100,1,171,8,172,-1,277,9.643144141,15.59570225,-5.952558112,0.059525581,10.17887437,10.23839995
50,3,6,47,141,Tennessee,Putnam County,72321,72340,80929,972,909,842,67,45,861,123,906,-1,2496,11.29992666,10.46703877,0.832887883,0.55940231,10.70323086,11.26263317
50,3,6,47,143,Tennessee,Rhea County,31809,31804,33443,237,376,425,-49,21,264,24,285,1,826,11.28298999,12.75337965,-1.470389653,0.630166994,7.922099356,8.552266351
50,3,6,47,145,Tennessee,Roane County,54181,54209,53841,365,463,803,-340,-15,725,-36,710,-5,730,8.628642247,14.9650102,-6.336367957,-0.279545645,13.51137285,13.2318272
50,3,6,47,147,Tennessee,Robertson County,66283,66312,72275,582,891,725,166,32,383,1,415,1,913,12.37775061,10.0716826,2.306068015,0.444543232,5.320626806,5.765170038
50,3,6,47,149,Tennessee,Rutherford County,262604,262593,339261,7136,4254,2322,1932,132,5081,496,5213,-9,5136,12.67229284,6.917034314,5.755258525,0.393216421,15.1358533,15.52906972
50,3,6,47,151,Tennessee,Scott County,22228,22232,22090,-12,251,292,-41,1,25,-3,26,3,314,11.35952209,13.21506155,-1.855539464,0.04525706,1.131426503,1.176683563
50,3,6,47,153,Tennessee,Sequatchie County,14112,14117,15176,105,173,183,-10,-2,117,-13,115,0,188,11.43915099,12.10037359,-0.661222601,-0.13224452,7.736304427,7.604059907
50,3,6,47,155,Tennessee,Sevier County,89889,89712,99244,842,1041,1146,-105,101,849,199,950,-3,1180,10.533985,11.5964907,-1.062505692,1.022029285,8.591117452,9.613146737
50,3,6,47,157,Tennessee,Shelby County,927644,927682,936017,-1053,12832,9204,3628,521,-5241,-722,-4720,39,17362,13.7014458,9.8276268,3.873818995,0.556300909,-5.596109524,-5.039808615
50,3,6,47,159,Tennessee,Smith County,19166,19150,20285,170,216,241,-25,-3,198,-11,195,0,236,10.69306931,11.93069307,-1.237623762,-0.148514851,9.801980198,9.653465347
50,3,6,47,161,Tennessee,Stewart County,13324,13311,13859,160,143,192,-49,-3,214,33,211,-2,153,10.37811162,13.93424777,-3.556136149,-0.217722621,15.53088033,15.3131577
50,3,6,47,163,Tennessee,Sullivan County,156823,156804,158755,286,1491,2144,-653,10,931,64,941,-2,2710,9.400297582,13.51726225,-4.116964668,0.063046932,5.869669382,5.932716314
50,3,6,47,165,Tennessee,Sumner County,160645,160639,195561,4064,2156,1857,299,57,3725,404,3782,-17,1435,11.14044924,9.595461145,1.54498809,0.294529502,19.24776132,19.54229082
50,3,6,47,167,Tennessee,Tipton County,61081,61008,61918,203,688,651,37,-2,164,-3,162,4,1024,11.12971456,10.53116886,0.598545696,-0.032353821,2.653013354,2.620659533
50,3,6,47,169,Tennessee,Trousdale County,7870,7858,11455,178,124,82,42,-2,138,0,136,0,2612,10.90973078,7.214499384,3.695231392,-0.1759634,12.14147457,11.96551117
50,3,6,47,171,Tennessee,Unicoi County,18313,18311,17755,-159,155,295,-140,22,-41,-14,-19,0,453,8.691020214,16.54097396,-7.849953741,1.233564159,-2.298915024,-1.065350865
50,3,6,47,173,Tennessee,Union County,19109,19108,20187,251,210,235,-25,-1,278,-20,277,-1,171,10.46781148,11.71397951,-1.246168033,-0.049846721,13.85738853,13.80754181
50,3,6,47,175,Tennessee,Van Buren County,5548,5556,5947,73,68,67,1,0,73,3,73,-1,136,11.50494882,11.3357584,0.169190424,0,12.35090094,12.35090094
50,3,6,47,177,Tennessee,Warren County,39839,39824,41605,336,496,508,-12,25,323,6,348,0,542,11.96997852,12.25957478,-0.289596255,0.60332553,7.794965852,8.398291382
50,3,6,47,179,Tennessee,Washington County,122979,123063,130367,697,1231,1500,-269,82,881,262,963,3,4046,9.467883417,11.53681976,-2.068936344,0.63067948,6.775958806,7.406638286
50,3,6,47,181,Tennessee,Wayne County,17021,17021,16524,-120,123,217,-94,1,-28,-5,-27,1,2235,7.416787265,13.08490111,-5.668113845,0.060299084,-1.688374337,-1.628075253
50,3,6,47,183,Tennessee,Weakley County,35021,35015,33334,65,318,400,-82,19,127,-18,146,1,1638,9.549119409,12.01147096,-2.462351546,0.57054487,3.813642028,4.384186899
50,3,6,47,185,Tennessee,White County,25841,25847,27707,329,285,369,-84,1,414,15,415,-2,392,10.34764455,13.39747663,-3.049832078,0.036307525,15.03131524,15.06762277
50,3,6,47,187,Tennessee,Williamson County,183182,183208,245348,6792,2310,1501,809,159,5860,546,6019,-36,1181,9.547348234,6.203709827,3.343638408,0.657155138,24.21967994,24.87683508
50,3,6,47,189,Tennessee,Wilson County,113993,114063,148130,3623,1669,1312,357,56,3227,415,3283,-17,1592,11.40662322,8.966740364,2.439882858,0.382726723,22.05462741,22.43735413
40,3,7,48,0,Texas,Texas,25145561,25146072,29360759,373965,378318,220988,157330,54650,162299,42851,216949,-314,590686,12.96774177,7.574884931,5.392856835,1.87325765,5.56318103,7.43643868
50,3,7,48,1,Texas,Anderson County,58458,58457,57805,-11,578,688,-110,40,55,-1,95,4,14250,9.998183721,11.90095225,-1.902768528,0.691915828,0.951384264,1.643300093
50,3,7,48,3,Texas,Andrews County,14786,14786,18879,58,325,117,208,21,-171,19,-150,0,77,17.24137931,6.206896552,11.03448276,1.114058355,-9.071618037,-7.957559682
50,3,7,48,5,Texas,Angelina County,86771,86771,86796,35,1101,993,108,-9,-68,41,-77,4,2608,12.68747443,11.44292653,1.244547901,-0.103712325,-0.783604234,-0.887316559
50,3,7,48,7,Texas,Aransas County,23158,23165,23814,450,219,376,-157,1,611,45,612,-5,437,9.2839883,15.93963288,-6.65564458,0.042392641,25.90190343,25.94429607
50,3,7,48,9,Texas,Archer County,9054,9061,8730,38,73,65,8,3,27,47,30,0,53,8.380208931,7.46182987,0.918379061,0.344392148,3.099529331,3.443921479
50,3,7,48,11,Texas,Armstrong County,1901,1901,1869,16,16,27,-11,0,28,-2,28,-1,51,8.597528211,14.50832886,-5.910800645,0,15.04567437,15.04567437
50,3,7,48,13,Texas,Atascosa County,44911,44923,51724,584,701,464,237,0,346,10,346,1,304,13.62964691,9.021620781,4.608026132,0,6.727329289,6.727329289
50,3,7,48,15,Texas,Austin County,28417,28421,29972,-135,332,324,8,6,-149,-8,-143,0,208,11.05211472,10.7857987,0.266316017,0.199737013,-4.960135821,-4.760398808
50,3,7,48,17,Texas,Bailey County,7165,7165,6697,-162,117,45,72,-1,-231,-4,-232,-2,92,17.26172912,6.639126586,10.62260254,-0.147536146,-34.08084981,-34.22838595
50,3,7,48,19,Texas,Bandera County,20485,20473,23861,680,170,246,-76,10,752,62,762,-6,303,7.227583861,10.458739,-3.231155138,0.425151992,31.97142979,32.39658178
50,3,7,48,21,Texas,Bastrop County,74171,74230,91601,2864,1095,803,292,-21,2609,141,2588,-16,2286,12.14386319,8.905499673,3.238363517,-0.232896006,28.93455622,28.70166022
50,3,7,48,23,Texas,Baylor County,3726,3726,3518,-7,38,45,-7,0,0,2,0,0,64,10.79085617,12.77864546,-1.987789294,0,0,0
50,3,7,48,25,Texas,Bee County,31861,31858,32513,-105,307,210,97,2,-205,12,-203,1,7753,9.427154504,6.448542169,2.978612335,0.061414687,-6.295005451,-6.233590763
50,3,7,48,27,Texas,Bell County,310235,310178,369927,6234,5939,2527,3412,337,2462,1460,2799,23,10413,16.19094354,6.88912516,9.30181838,0.918731769,6.711921703,7.630653472
50,3,7,48,29,Texas,Bexar County,1714773,1714781,2026823,24378,26476,15038,11438,2056,10790,4447,12846,94,42211,13.14184115,7.464383109,5.67745804,1.020532762,5.355811527,6.376344289
50,3,7,48,31,Texas,Blanco County,10497,10485,12269,298,83,145,-62,5,358,34,363,-3,53,6.848184819,11.96369637,-5.115511551,0.412541254,29.5379538,29.95049505
50,3,7,48,33,Texas,Borden County,641,641,706,50,4,7,-3,0,54,4,54,-1,0,5.873715125,10.27900147,-4.405286344,0,79.29515419,79.29515419
50,3,7,48,35,Texas,Bosque County,18212,18214,18603,9,159,267,-108,8,109,55,117,0,298,8.549076538,14.35599645,-5.806919913,0.430142216,5.86068769,6.290829906
50,3,7,48,37,Texas,Bowie County,92565,92564,93481,-24,1098,1068,30,39,-98,57,-59,5,5825,11.74419475,11.42331512,0.320879638,0.41714353,-1.048206818,-0.631063288
50,3,7,48,39,Texas,Brazoria County,313166,313186,380518,5819,4721,2816,1905,271,3647,596,3918,-4,10301,12.50236687,7.457459247,5.044907623,0.717674523,9.658151233,10.37582576
50,3,7,48,41,Texas,Brazos County,194851,194861,232555,3137,2587,1262,1325,810,977,382,1787,25,14468,11.19978873,5.46352276,5.736265972,3.506698443,4.229684419,7.736382862
50,3,7,48,43,Texas,Brewster County,9232,9232,9237,93,88,79,9,3,82,42,85,-1,44,9.575104728,8.595832653,0.979272074,0.326424025,8.922256678,9.248680703
50,3,7,48,45,Texas,Briscoe County,1637,1637,1487,-55,20,12,8,1,-64,-2,-63,0,0,13.20567844,7.923407065,5.282271377,0.660283922,-42.25817101,-41.59788709
50,3,7,48,47,Texas,Brooks County,7223,7227,6964,-129,108,75,33,29,-190,-29,-161,-1,54,15.36600982,10.67084015,4.695169666,4.126058192,-27.03279505,-22.90673686
50,3,7,48,49,Texas,Brown County,38106,38106,37633,-137,383,475,-92,17,-61,28,-44,-1,1579,10.158747,12.59896821,-2.440221211,0.450910441,-1.61797276,-1.167062318
50,3,7,48,51,Texas,Burleson County,17187,17187,18514,89,193,235,-42,24,107,24,131,0,160,10.44966025,12.72367958,-2.274019329,1.299439617,5.793334958,7.092774574
50,3,7,48,53,Texas,Burnet County,42750,42710,49653,1373,477,517,-40,-21,1445,61,1424,-11,1140,9.741353783,10.5582388,-0.816885013,-0.428864632,29.5099711,29.08110647
50,3,7,48,55,Texas,Caldwell County,38066,38014,43979,400,565,385,180,23,195,-3,218,2,3361,12.90573106,8.794170721,4.111560337,0.525366043,4.454190365,4.979556408
50,3,7,48,57,Texas,Calhoun County,21381,21380,21001,-236,268,237,31,16,-282,-70,-266,-1,249,12.68999479,11.22212226,1.467872532,0.757611629,-13.35290497,-12.59529334
50,3,7,48,59,Texas,Callahan County,13544,13545,14110,169,121,198,-77,2,245,-3,247,-1,77,8.627143417,14.11714377,-5.490000356,0.142597412,17.46818295,17.61078036
50,3,7,48,61,Texas,Cameron County,406220,406214,424180,1531,6223,3006,3217,12,-1712,211,-1700,14,3427,14.69718208,7.099426212,7.597755863,0.028341023,-4.043319253,-4.014978231
50,3,7,48,63,Texas,Camp County,12401,12399,13060,-18,183,138,45,22,-86,-2,-64,1,67,14.00260158,10.55933889,3.443262683,1.683372867,-6.580457571,-4.897084704
50,3,7,48,65,Texas,Carson County,6182,6186,5854,-13,43,73,-30,2,15,-20,17,0,25,7.337257913,12.45627506,-5.119017149,0.34126781,2.559508574,2.900776384
50,3,7,48,67,Texas,Cass County,30464,30469,29879,-123,308,489,-181,2,56,33,58,0,358,10.28706935,16.33239258,-6.045323224,0.066799152,1.870376246,1.937175398
50,3,7,48,69,Texas,Castro County,8062,8063,7396,-88,104,56,48,23,-157,30,-134,-2,45,13.97849462,7.52688172,6.451612903,3.09139785,-21.10215054,-18.01075269
50,3,7,48,71,Texas,Chambers County,35096,35103,45590,1864,604,320,284,24,1570,287,1594,-14,224,13.52501232,7.165569439,6.359442877,0.537417708,35.15607506,35.69349277
50,3,7,48,73,Texas,Cherokee County,50845,50827,52875,314,699,578,121,6,185,-13,191,2,2779,13.25922835,10.96399712,2.29523123,0.113813119,3.509237832,3.62305095
50,3,7,48,75,Texas,Childress County,7041,7041,7143,-79,53,78,-25,-4,-50,15,-54,0,1729,7.379046293,10.85972851,-3.480682214,-0.556909154,-6.961364427,-7.518273582
50,3,7,48,77,Texas,Clay County,10752,10754,10550,85,77,147,-70,10,145,-16,155,0,68,7.328098977,13.99000714,-6.661908161,0.951701166,13.79966691,14.75136807
50,3,7,48,79,Texas,Cochran County,3127,3127,2897,72,39,18,21,12,40,11,52,-1,78,13.63159734,6.291506466,7.340090877,4.194337644,13.98112548,18.17546313
50,3,7,48,81,Texas,Coke County,3320,3316,3323,7,34,65,-31,-1,40,6,39,-1,36,10.2425064,19.58126224,-9.338755837,-0.301250188,12.05000753,11.74875734
50,3,7,48,83,Texas,Coleman County,8895,8893,8100,-25,74,125,-51,1,26,8,27,-1,16,9.121725732,15.40832049,-6.286594761,0.123266564,3.204930663,3.328197227
50,3,7,48,85,Texas,Collin County,782341,780894,1072069,36997,11413,5752,5661,3444,28051,4093,31495,-159,3940,10.83268751,5.459530236,5.373157278,3.268884237,26.62470143,29.89358567
50,3,7,48,87,Texas,Collingsworth County,3057,3057,2877,-44,35,32,3,0,-47,-2,-47,0,54,12.07312867,11.03828907,1.0348396,0,-16.21248706,-16.21248706
50,3,7,48,89,Texas,Colorado County,20874,20866,21610,143,259,293,-34,52,127,20,179,-2,319,12.02497853,13.60354714,-1.57856861,2.414281403,5.896418042,8.310699445
50,3,7,48,91,Texas,Comal County,108472,108525,164812,8377,1626,1318,308,54,8070,614,8124,-55,1155,10.12305173,8.205524098,1.917527635,0.33618991,50.24171432,50.57790423
50,3,7,48,93,Texas,Comanche County,13974,13960,13750,121,154,205,-51,11,161,3,172,0,148,11.24949779,14.97498083,-3.725483034,0.803535556,11.7608386,12.56437416
50,3,7,48,95,Texas,Concho County,4087,4087,2827,78,29,38,-9,27,60,10,87,0,40,10.40172166,13.62984218,-3.228120516,9.68436155,21.52080344,31.20516499
50,3,7,48,97,Texas,Cooke County,38437,38445,41393,319,541,471,70,13,236,-28,249,0,607,13.12039968,11.42275092,1.697648757,0.315277626,5.723501522,6.038779148
50,3,7,48,99,Texas,Coryell County,75388,75475,76737,194,895,508,387,61,-259,33,-198,5,12772,11.67797495,6.628392484,5.049582464,0.795929019,-3.379436326,-2.583507307
50,3,7,48,101,Texas,Cottle County,1505,1506,1363,-22,14,11,3,0,-25,-1,-25,0,0,10.18922853,8.005822416,2.183406114,0,-18.19505095,-18.19505095
50,3,7,48,103,Texas,Crane County,4375,4375,4765,6,56,32,24,5,-23,-6,-18,0,87,11.75976481,6.719865603,5.039899202,1.049979,-4.829903402,-3.779924402
50,3,7,48,105,Texas,Crockett County,3719,3719,3513,45,35,21,14,0,30,-15,30,1,26,10.02721673,6.016330039,4.010886693,0,8.594757198,8.594757198
50,3,7,48,107,Texas,Crosby County,6059,6056,5567,-134,73,63,10,1,-144,-10,-143,-1,63,12.9570465,11.18210863,1.774937877,0.177493788,-25.55910543,-25.38161164
50,3,7,48,109,Texas,Culberson County,2398,2398,2149,3,23,21,2,0,2,0,2,-1,12,10.71012806,9.778812573,0.931315483,0,0.931315483,0.931315483
50,3,7,48,111,Texas,Dallam County,6703,6698,7273,18,151,51,100,40,-121,21,-81,-1,39,20.78744493,7.02092511,13.76651982,5.50660793,-16.65748899,-11.15088106
50,3,7,48,113,Texas,Dallas County,2368139,2368156,2635888,285,37726,18457,19269,7924,-26911,-705,-18987,3,30844,14.31321803,7.002572896,7.310645129,3.00636006,-10.21001459,-7.203654526
50,3,7,48,115,Texas,Dawson County,13833,13833,12974,-11,196,128,68,8,-86,11,-78,-1,1602,15.10073578,9.861704996,5.239030779,0.616356562,-6.625833044,-6.009476482
50,3,7,48,117,Texas,Deaf Smith County,19372,19372,18277,-282,314,169,145,1,-427,22,-426,-1,359,17.04853947,9.175806277,7.872733196,0.054294712,-23.18384189,-23.12954718
50,3,7,48,119,Texas,Delta County,5231,5232,5349,22,75,51,24,0,-2,21,-2,0,54,14.05020607,9.554140127,4.496065942,0,-0.374672162,-0.374672162
50,3,7,48,121,Texas,Denton County,662614,661615,919324,30559,10151,5077,5074,1395,24196,2555,25591,-106,11790,11.22842957,5.615873997,5.612555577,1.543065635,26.76416924,28.30723488
50,3,7,48,123,Texas,DeWitt County,20097,20097,20174,69,226,221,5,-5,68,-5,63,1,1793,11.22172844,10.97346012,0.248268328,-0.248268328,3.376449266,3.128180938
50,3,7,48,125,Texas,Dickens County,2444,2441,2140,-45,16,21,-5,1,-41,6,-40,0,315,7.398843931,9.710982659,-2.312138728,0.462427746,-18.95953757,-18.49710983
50,3,7,48,127,Texas,Dimmit County,9996,9996,9925,-179,131,81,50,-6,-222,23,-228,-1,87,13.0810325,8.088272006,4.992760497,-0.59913126,-22.16785661,-22.76698787
50,3,7,48,129,Texas,Donley County,3677,3726,3308,45,28,43,-15,1,59,9,60,0,224,8.522294932,13.08781008,-4.565515142,0.304367676,17.95769289,18.26206057
50,3,7,48,131,Texas,Duval County,11782,11758,11058,-81,149,153,-4,3,-80,-54,-77,0,601,13.42523765,13.78564671,-0.360409064,0.270306798,-7.208181286,-6.937874488
50,3,7,48,133,Texas,Eastland County,18583,18582,18388,121,189,270,-81,-3,207,13,204,-2,779,10.31237212,14.73196017,-4.419588051,-0.163688446,11.2945028,11.13081435
